species,year,region,total_catch,total_effort,total_fleet,harvest,landed,wholesale,total_rec.catch,total_rec.effort,active.farms,abundance,genlength,release,temperature,variance,sd,licenses
Sockeye,2003,Skeena,323451.505,7570,NA,0.826437193,3.17661796,9.710637015,NA,NA,NA,466578,5,NA,6.320263224,6.296083641,2.509199801,977
Sockeye,2003,VIMI,544840.9413,12615,NA,1.392099932,5.350884112,16.3571742,NA,NA,NA,479458,5,3030000,6.320263224,6.296083641,2.509199801,1242
Sockeye,2004,CC,17446.44703,9411,NA,0.041477572,0.209273203,0.950213461,NA,NA,3,381327,5,402406,6.295697976,7.614399994,2.759420228,987
Sockeye,2004,Fraser,626388.9345,8961,NA,1.489191002,7.513645511,34.11601205,NA,NA,0,524328,4,82329107,6.295697976,7.614399994,2.759420228,942
Sockeye,2004,HG,213.3220163,4604,NA,0.000507157,0.002558835,0.011618495,NA,NA,0,33712,5,NA,6.295697976,7.614399994,2.759420228,987
Sockeye,2004,Nass,519355.3451,12371,NA,1.234726963,6.229758768,28.28647224,NA,NA,0,146003,5,NA,6.295697976,7.614399994,2.759420228,987
Sockeye,2004,Skeena,117463.8859,6885,NA,0.279261258,1.408999984,6.397621548,NA,NA,0,452773,5,NA,6.295697976,7.614399994,2.759420228,987
Sockeye,2004,VIMI,569876.0655,11086,NA,1.354836049,6.8357637,31.03806221,NA,NA,84,397702,5,783000,6.295697976,7.614399994,2.759420228,1232
Sockeye,2005,CC,23769.58373,9261,947,0.061940642,0.261527155,4.645548152,NA,NA,2,419046,5,654779,6.86878503,9.187925778,3.031159148,999
Sockeye,2005,Fraser,116356.4025,7799,1274,0.303210622,1.280222627,22.74079667,NA,NA,0,3346884,4,48011095,6.86878503,9.187925778,3.031159148,927
Sockeye,2005,HG,102.4176218,5247,276,0.000266888,0.00112686,0.020016589,NA,NA,0,20432,5,NA,6.86878503,9.187925778,3.031159148,999
Sockeye,2005,Nass,181269.2766,8816,832,0.472365671,1.994432833,35.42742533,NA,NA,0,156367,5,NA,6.86878503,9.187925778,3.031159148,999
Sockeye,2005,Skeena,59.72208625,4363,315,0.000155628,0.000657098,0.011672137,NA,NA,0,308442,5,NA,6.86878503,9.187925778,3.031159148,999
Sockeye,2005,VIMI,23815.5975,10046,1620,0.062060548,0.262033426,4.654541122,NA,NA,83,379818,5,950000,6.86878503,9.187925778,3.031159148,1221
Sockeye,2006,CC,11754.69867,6545,592,0.027359904,0.087604308,0.299906639,NA,NA,4,293207,5,705191,5.663032033,7.898150992,2.810364921,1056
Sockeye,2006,Fraser,3048441.707,13302,1921,7.09546664,22.71913838,77.77723048,NA,NA,0,4660263,4,49555139,5.663032033,7.898150992,2.810364921,833
Sockeye,2006,HG,2619.913241,5473,340,0.006098036,0.019525442,0.066843855,NA,NA,0,70449,5,NA,5.663032033,7.898150992,2.810364921,1056
Sockeye,2006,Nass,597403.5293,14945,1244,1.390499547,4.452272588,15.24201427,NA,NA,0,157146,5,NA,5.663032033,7.898150992,2.810364921,1056
Sockeye,2006,Skeena,643539.8588,11331,787,1.497885162,4.796113067,16.41912581,NA,NA,0,292246,5,1600,5.663032033,7.898150992,2.810364921,1056
Sockeye,2006,VIMI,164416.2933,15501,2276,0.382690711,1.225346219,4.194878948,NA,NA,89,242990,5,NA,5.663032033,7.898150992,2.810364921,1164
Sockeye,2007,CC,13516.69883,5445,633,0.039908701,0.140730681,1.346393532,NA,NA,4,259479,5,157718,5.206310806,7.141912105,2.672435613,1050
Sockeye,2007,Fraser,85.1820034,6032,966,0.000251504,0.000886882,0.008484949,NA,NA,0,888232,4,61643558,5.206310806,7.141912105,2.672435613,815
Sockeye,2007,HG,567.9058618,3829,267,0.001676769,0.005912818,0.0565689,NA,NA,0,24116,5,NA,5.206310806,7.141912105,2.672435613,1050
Sockeye,2007,Nass,351719.4286,9162,1129,1.038468458,3.66196772,35.0346464,NA,NA,0,130412,5,NA,5.206310806,7.141912105,2.672435613,1050
Sockeye,2007,Skeena,277605.9667,6047,709,0.819644912,2.890326796,27.65223099,NA,NA,0,280355,5,96406,5.206310806,7.141912105,2.672435613,1050
Sockeye,2007,VIMI,16.8179966,7676,1300,4.97E-05,0.000175103,0.001675235,NA,NA,84,175369,5,NA,5.206310806,7.141912105,2.672435613,1170
Sockeye,2008,CC,2067.875504,3620,328,0.005199614,0.02107212,0.179249848,NA,NA,6,203258,5,36636,4.724268708,6.596167933,2.568300593,1050
Sockeye,2008,Fraser,13277.88629,5675,964,0.033386866,0.135304667,1.150968273,NA,NA,0,815850,4,36920063,4.724268708,6.596167933,2.568300593,815
Sockeye,2008,HG,164.5375705,4009,259,0.000413725,0.001676675,0.014262626,NA,NA,0,29412,5,NA,4.724268708,6.596167933,2.568300593,1050
Sockeye,2008,Nass,352042.5439,7516,850,0.885200924,3.587393219,30.51613712,NA,NA,0,170210,5,NA,4.724268708,6.596167933,2.568300593,1050
Sockeye,2008,Skeena,384377.043,6607,580,0.966505099,3.916889084,33.31899156,NA,NA,0,210141,5,271811,4.724268708,6.596167933,2.568300593,1050
Sockeye,2008,VIMI,3696.113706,6371,1201,0.009293772,0.037664235,0.320390574,NA,NA,86,227105,5,NA,4.724268708,6.596167933,2.568300593,1170
Sockeye,2009,CC,51883.80534,5468,548,0.187266559,0.695561505,10.48692731,NA,NA,5,209126,5,70462,5.572014289,9.347464282,3.057362308,1050
Sockeye,2009,Fraser,21.79374998,5438,1037,7.87E-05,0.00029217,0.004405025,NA,NA,0,1102540,4,10714401,5.572014289,9.347464282,3.057362308,815
Sockeye,2009,HG,29.7388342,4794,283,0.000107338,0.000398683,0.006010912,NA,NA,0,28463,5,NA,5.572014289,9.347464282,3.057362308,1050
Sockeye,2009,Nass,117404.2199,6908,779,0.423752347,1.573937289,23.73013143,NA,NA,0,194095,5,NA,5.572014289,9.347464282,3.057362308,1050
Sockeye,2009,Skeena,341.2359369,4103,355,0.001231638,0.004574656,0.068971743,NA,NA,0,271199,5,270052,5.572014289,9.347464282,3.057362308,1050
Sockeye,2009,VIMI,24260.20625,6006,1234,0.087563457,0.325235697,4.903553581,NA,NA,85,415152,5,NA,5.572014289,9.347464282,3.057362308,1170
Sockeye,2010,CC,4253.8672,3273,298,0.008350755,0.023716145,0.072818586,NA,NA,6,288764,5,97319,5.235384795,7.340853828,2.709401009,1045
Sockeye,2010,Fraser,8692838.518,12332,1275,17.06488786,48.46428152,148.8058221,NA,NA,0,13136384,4,47089033,5.235384795,7.340853828,2.709401009,813
Sockeye,2010,HG,131.6567824,4429,307,0.000258455,0.000734012,0.002253728,NA,NA,0,64625,5,NA,5.235384795,7.340853828,2.709401009,1045
Sockeye,2010,Nass,90692.73752,5415,766,0.178038669,0.505629819,1.55249719,NA,NA,0,170488,5,NA,5.235384795,7.340853828,2.709401009,1045
Sockeye,2010,Skeena,41929.7385,3593,455,0.082312157,0.233766525,0.717762006,NA,NA,0,311191,5,NA,5.235384795,7.340853828,2.709401009,1045
Sockeye,2010,VIMI,1358135.482,13577,1458,2.666152104,7.571871975,23.24884635,NA,NA,82,940097,5,NA,5.235384795,7.340853828,2.709401009,1175
Sockeye,2011,CC,77472.52713,4449,575,0.182422745,0.747344794,6.220027145,NA,NA,6,961696,5,43772,5.577702162,7.126543414,2.669558655,1030
Sockeye,2011,Fraser,263704.4691,9467,1255,0.620938737,2.543845793,21.1720079,NA,NA,0,2585352,4,79293796,5.577702162,7.126543414,2.669558655,815
Sockeye,2011,HG,1780.297586,3082,230,0.004192025,0.01717378,0.142934531,NA,NA,0,45226,5,NA,5.577702162,7.126543414,2.669558655,1030
Sockeye,2011,Nass,232381.3489,5648,821,0.547182919,2.241684863,18.65717244,NA,NA,0,198231,5,NA,5.577702162,7.126543414,2.669558655,1030
Sockeye,2011,Skeena,210348.8264,4476,536,0.495303455,2.029146411,16.88825005,NA,NA,0,408371,5,296925,5.577702162,7.126543414,2.669558655,1030
Sockeye,2011,VIMI,530841.5309,12159,1613,1.249960119,5.120804359,42.61960793,NA,NA,84,1039854,5,NA,5.577702162,7.126543414,2.669558655,1190
Sockeye,2012,CC,2410.927599,4947,592,0.010311984,0.035519057,0.212255009,0,11911.93477,6,390815,5,14377,4.800310422,8.14641303,2.854192185,1012
Sockeye,2012,Fraser,4.703377068,3843,894,2.01E-05,6.93E-05,0.000414079,76.22222222,530538.8392,0,925376,4,48683110,4.800310422,8.14641303,2.854192185,788
Sockeye,2012,HG,682.654055,4858,322,0.002919838,0.01005722,0.060099998,0,3411.754095,0,57922,5,NA,4.800310422,8.14641303,2.854192185,1012
Sockeye,2012,Nass,266971.7708,6897,895,1.141887754,3.933168929,23.50385626,270.2727273,17013.51238,0,160476,5,NA,4.800310422,8.14641303,2.854192185,1012
Sockeye,2012,Skeena,377167.6475,5012,568,1.613215946,5.556632702,33.20536155,270.2727273,20043.75486,0,406700,5,325731,4.800310422,8.14641303,2.854192185,1012
Sockeye,2012,VIMI,194437.2966,5977,1256,0.831644361,2.8645528,17.1180131,543.4690346,617183.2712,73,451854,5,NA,4.800310422,8.14641303,2.854192185,1166
Sockeye,2013,CC,8211,5841,654,0.028017994,0.154098967,3.2360783,36.26760563,15707.94478,5,555293,5,61983,5.560729398,8.190734773,2.861945977,982
Sockeye,2013,Fraser,1652.023612,3803,890,0.005637119,0.031004157,0.651087293,2075.698416,764572.0267,0,2564700,4,13447706,5.560729398,8.190734773,2.861945977,753
Sockeye,2013,HG,0,3589,241,0,0,0,0,2650.039474,0,41000,5,NA,5.560729398,8.190734773,2.861945977,982
Sockeye,2013,Nass,144989,7040,633,0.494738877,2.721063826,57.14234035,290.8072818,41031.30375,0,186969,5,NA,5.560729398,8.190734773,2.861945977,982
Sockeye,2013,Skeena,0,3343,276,0,0,0,255.6151914,34212.04014,0,143576,5,291295,5.560729398,8.190734773,2.861945977,982
Sockeye,2013,VIMI,20984.97639,4378,1120,0.071606009,0.39383305,8.270494058,17191.1874,1151507.239,67,724962,5,NA,5.560729398,8.190734773,2.861945977,1130
Sockeye,2014,CC,36398.4684,3872,388,0.112817866,0.411122759,0.839910949,1147.16871,50317.30257,6,417887,5,150661,6.690331317,7.994708374,2.827491534,966
Sockeye,2014,Fraser,7179713.72,17215,1430,22.25368317,81.09527248,165.6751074,116396.802,712373.0348,0,5886125,4,48884769,6.690331317,7.994708374,2.827491534,756
Sockeye,2014,HG,16638.27238,4752,278,0.051570697,0.187930227,0.383935582,791.651966,63380.11293,0,66700,5,NA,6.690331317,7.994708374,2.827491534,966
Sockeye,2014,Nass,318659.7081,8663,880,0.987692888,3.599279423,7.353215383,249.6239748,44519.31553,0,160621,5,NA,6.690331317,7.994708374,2.827491534,966
Sockeye,2014,Skeena,320537.5511,6060,556,0.993513305,3.620489766,7.396547451,346.9201478,31974.49264,0,295296,5,322613,6.690331317,7.994708374,2.827491534,966
Sockeye,2014,VIMI,1193965.28,19503,1643,3.700722074,13.48590535,27.5512832,205316.8395,1413994.379,71,640173,5,NA,6.690331317,7.994708374,2.827491534,1135
Sockeye,2015,CC,2610.984051,5583,717,0.010551766,0.048202384,0.21918895,51.83091547,29185.79533,6,378038,5,44700,6.790738342,9.734593232,3.120030967,972
Sockeye,2015,Fraser,6.40625203,4663,1067,2.59E-05,0.000118268,0.000537797,2625.736045,537284.4888,0,1192359,4,45246090,6.790738342,9.734593232,3.120030967,753
Sockeye,2015,HG,580.9899827,3016,226,0.002347954,0.01072588,0.048773406,1242.665708,72227.54758,0,59500,5,NA,6.790738342,9.734593232,3.120030967,972
Sockeye,2015,Nass,210481.0612,6219,663,0.850616775,3.885772086,17.66963028,107.7861085,42645.46561,0,224778,5,NA,6.790738342,9.734593232,3.120030967,972
Sockeye,2015,Skeena,9566.964753,3298,354,0.038662959,0.176619428,0.803135109,79.48809524,33430.82483,0,428797,5,NA,6.790738342,9.734593232,3.120030967,972
Sockeye,2015,VIMI,865512.5937,6684,1424,3.497794657,15.97856195,72.65873446,77319.79484,984866.8677,73,855008,5,NA,6.790738342,9.734593232,3.120030967,1132
Sockeye,2016,CC,77357.77338,6367,810,0.324815348,2.286200333,10.70641358,690.851544,41022.98624,6,519039,5,67091,7.296033557,7.888418443,2.808632842,976
Sockeye,2016,Fraser,0.478275005,6415,1188,2.01E-06,1.41E-05,6.62E-05,990.3252721,465313.7334,0,486949,4,14938047,7.296033557,7.888418443,2.808632842,750
Sockeye,2016,HG,219.5807964,4500,246,0.000921992,0.006489402,0.03039026,345.1188642,77551.0419,0,54700,5,NA,7.296033557,7.888418443,2.808632842,976
Sockeye,2016,Nass,53047.4021,6456,760,0.222739223,1.567741457,7.341827478,462.9612332,42435.56946,0,147192,5,NA,7.296033557,7.888418443,2.808632842,976
Sockeye,2016,Skeena,98325.24373,4935,483,0.412855061,2.905864467,13.60833797,123.3903775,30426.35462,0,437017,5,NA,7.296033557,7.888418443,2.808632842,976
Sockeye,2016,VIMI,390263.5217,8842,1611,1.638666368,11.53369021,54.01296452,28560.59792,758910.9919,71,531187,5,NA,7.296033557,7.888418443,2.808632842,1133
Sockeye,2017,CC,773,5730,539,0.00572482,0.028001835,1.145835104,98.24332774,35746.253,5,190969,5,61566,6.186898823,6.85709924,2.618606355,974
Sockeye,2017,Fraser,1.344517467,6158,1115,9.96E-06,4.87E-05,0.001993008,777.5202088,521863.1593,0,954479,4,11082833,6.186898823,6.85709924,2.618606355,749
Sockeye,2017,HG,0,4679,241,0,0,0,430.0790648,72014.18751,0,42000,5,NA,6.186898823,6.85709924,2.618606355,974
Sockeye,2017,Nass,34940,5587,471,0.258764812,1.26569745,51.79233964,621.6033224,33586.20387,0,135786,5,NA,6.186898823,6.85709924,2.618606355,974
Sockeye,2017,Skeena,0,3849,177,0,0,0,621.6033224,35036.85456,0,237615,5,NA,6.186898823,6.85709924,2.618606355,974
Sockeye,2017,VIMI,26397.65548,7306,1409,0.195500411,0.95625201,39.12983224,11198.56339,838703.7017,73,465330,5,NA,6.186898823,6.85709924,2.618606355,1134
Sockeye,2018,CC,3564.333148,4981,461,0.012136486,0.067697,0.188484446,89.29805964,34719.38951,3,370449,5,10790,6.486794176,5.563682741,2.35874601,967
Sockeye,2018,Fraser,3051613.69,11043,1448,10.39068643,57.95897424,161.3714799,55242.27283,476860.444,0,4100911,4,27776863,6.486794176,5.563682741,2.35874601,746
Sockeye,2018,HG,0.106522589,3977,235,3.63E-07,2.02E-06,5.63E-06,509.6736856,66947.45359,0,29600,5,NA,6.486794176,5.563682741,2.35874601,967
Sockeye,2018,Nass,40876.05234,4563,492,0.139182179,0.776354515,2.161554419,49.30298185,44768.35777,0,121749,5,NA,6.486794176,5.563682741,2.35874601,967
Sockeye,2018,Skeena,74506.50799,4043,319,0.253693239,1.415094182,3.939956585,27.16993464,31398.5128,0,311828,5,NA,6.486794176,5.563682741,2.35874601,967
Sockeye,2018,VIMI,162791.3101,12025,1723,0.554301307,3.091878038,8.60851906,80754.63898,926748.2076,74,196435,5,NA,6.486794176,5.563682741,2.35874601,1131
Sockeye,2019,CC,249.6865841,3545,433,0.001706351,0.009005743,0.828054335,50.09446312,27076.05099,5,94870,5,23855,7.241381418,5.848779372,2.418424977,964
Sockeye,2019,Fraser,0,626,114,0,0,0,640.8514345,383396.8107,0,304443,4,38022288,7.241381418,5.848779372,2.418424977,730
Sockeye,2019,HG,1.673982301,3471,249,1.14E-05,6.04E-05,0.005551553,378.0678844,64482.20107,0,23800,5,NA,7.241381418,5.848779372,2.418424977,964
Sockeye,2019,Nass,20110.70189,3250,339,0.137435982,0.725356574,66.69462812,131.2189634,38016.12452,0,130723,5,NA,7.241381418,5.848779372,2.418424977,964
Sockeye,2019,Skeena,4.937543363,2573,164,3.37E-05,0.000178088,0.016374745,0,27500.69307,0,174357,5,NA,7.241381418,5.848779372,2.418424977,964
Sockeye,2019,VIMI,5972,1436,354,0.040812483,0.215399218,19.80539124,2930.491765,725092.1344,76,178176,5,NA,7.241381418,5.848779372,2.418424977,1103
Sockeye,2020,CC,199,2547,348,0.001920849,0.006756091,0.838550126,10.47811481,8840.196192,4,38230,5,NA,6.640011302,7.637432493,2.763590508,951
Sockeye,2020,Fraser,0,2380,619,0,0,0,128.2986429,344533.9175,0,273773,4,4931378,6.640011302,7.637432493,2.763590508,713
Sockeye,2020,HG,0,2760,232,0,0,0,47.70359382,11909.43087,0,23300,5,NA,6.640011302,7.637432493,2.763590508,951
Sockeye,2020,Nass,9949.549899,2073,268,0.096038126,0.337789272,41.92560968,44.62661278,27954.83418,0,145317,5,NA,6.640011302,7.637432493,2.763590508,951
Sockeye,2020,Skeena,12857.4501,2051,253,0.124106661,0.436513084,54.17897693,10.62468927,19385.60654,0,187788,5,NA,6.640011302,7.637432493,2.763590508,951
Sockeye,2020,VIMI,7038,2912,826,0.067934363,0.238941552,29.65686327,2543.333988,617488.8224,71,273675,5,NA,6.640011302,7.637432493,2.763590508,1088
Sockeye,2021,CC,9.403626765,1851,150,6.61E-05,0.000321196,0.016260689,21.71102445,11192.25617,4,77494,5,NA,6.079160826,6.367231167,2.523337307,950
Sockeye,2021,Fraser,0,829,88,0,0,0,382.8281272,327290.3968,0,1903930,4,14715409,6.079160826,6.367231167,2.523337307,709
Sockeye,2021,HG,3.142874716,2746,208,2.21E-05,0.00010735,0.005434638,235.1919257,35045.39629,0,25900,5,NA,6.079160826,6.367231167,2.523337307,950
Sockeye,2021,Nass,37.03265052,1761,124,0.000260269,0.001264908,0.064036612,177.6688136,37308.12259,0,305181,5,NA,6.079160826,6.367231167,2.523337307,950
Sockeye,2021,Skeena,23.420848,1689,101,0.000164604,0.000799976,0.040499174,73.89452181,26405.74905,0,193008,5,NA,6.079160826,6.367231167,2.523337307,950
Sockeye,2021,VIMI,71070,1789,331,0.499486949,2.427506571,122.8937689,17043.4277,629128.7811,68,NA,5,9735,6.079160826,6.367231167,2.523337307,1083
Sockeye,2022,CC,0,1817,126,0,0,0,51.07926763,36092.98958,4,NA,NA,NA,NA,NA,NA,946
Sockeye,2022,Fraser,229647,1011,278,0.722936395,4.172947524,41.40914174,1722.546467,332952.3864,0,3502306,4,53351443,6.1157838,7.227019886,2.688311717,706
Sockeye,2022,HG,2,2333,173,6.30E-06,3.63E-05,0.000360633,171.6189131,49963.94253,0,NA,NA,NA,NA,NA,NA,946
Sockeye,2022,Nass,567027.6402,3692,275,1.785021872,10.30353798,102.2444357,193.813048,36190.69123,0,788973,5,NA,6.1157838,7.227019886,2.688311717,946
Sockeye,2022,Skeena,148150.3598,3660,261,0.46638226,2.692060758,26.71395336,71.09458519,26826.25002,0,206996,5,NA,6.1157838,7.227019886,2.688311717,946
Sockeye,2022,VIMI,204462,2352,434,0.643653177,3.715307392,36.86787086,5753.231578,689882.2925,56,NA,NA,NA,NA,NA,NA,1079
Sockeye,2023,CC,0,1686,121,0,0,0,58.45551334,34498.89661,NA,NA,NA,NA,NA,NA,NA,836
Sockeye,2023,Fraser,0,441,94,0,0,0,512.2959514,388602.6646,NA,NA,NA,NA,NA,NA,NA,635
Sockeye,2023,HG,0,2288,166,0,0,0,223.7712914,51328.42238,NA,NA,NA,NA,NA,NA,NA,836
Sockeye,2023,Nass,57355.18377,3769,366,0.157256477,0.832136324,20.11012264,216.6548661,35472.59162,NA,31827,5,NA,NA,NA,NA,836
Sockeye,2023,Skeena,211074.8162,3458,318,0.578725056,3.062373969,74.00796514,73.81322264,26693.05086,NA,148556,5,NA,NA,NA,NA,836
Sockeye,2023,VIMI,173980,1536,237,0.477018467,2.524184707,61.00162021,14349.88958,791191.3971,NA,NA,NA,NA,NA,NA,NA,986
